time,open,high,low,close,volume
2025-01-06,61.54,62.48,61.47,62.14,1938268
2025-01-07,62.34,62.34,61.74,61.74,5014264
2025-01-09,61.54,61.67,61.34,61.47,2956192
2025-01-13,61.07,61.47,60.94,61.47,2816208
2025-01-14,61.47,61.47,61.0,61.34,678628
2025-01-15,61.47,61.47,61.14,61.14,446062
2025-01-17,62.01,62.21,61.67,61.87,5621630
2025-01-20,61.74,61.87,61.27,61.34,14108400
2025-01-22,61.54,61.54,61.0,61.0,2939157
2025-01-23,61.07,62.14,61.07,61.87,6745832
2025-02-03,61.74,61.81,61.27,61.27,2873932
2025-02-04,61.61,61.67,61.34,61.54,2567826
2025-02-05,61.54,62.07,61.54,61.94,1346904
2025-02-06,62.07,62.48,62.01,62.14,5411696
2025-02-07,62.14,62.34,61.87,62.21,11312605
2025-02-10,62.14,62.14,61.47,61.67,2299299
2025-02-11,61.67,61.74,61.34,61.47,2081208
2025-02-12,61.47,61.87,61.2,61.2,2115376
2025-02-13,61.47,61.47,61.14,61.27,863094
2025-02-14,61.67,61.67,61.2,61.27,948437
2025-02-17,61.2,61.54,61.2,61.27,788528
2025-02-18,61.27,61.54,61.14,61.27,1067903
2025-02-19,61.27,61.34,61.07,61.34,1510842
2025-02-20,61.67,61.74,61.34,61.34,8191760
2025-02-21,61.61,62.27,61.61,62.27,2515484
2025-02-24,62.41,62.54,62.01,62.54,1957924
2025-02-25,62.54,62.61,61.87,61.94,3857902
2025-02-26,61.94,62.14,61.67,61.74,771099
2025-02-27,63.48,63.81,62.88,62.88,45315225
2025-02-28,63.01,63.01,62.41,62.41,4147754
2025-03-03,62.54,62.54,62.21,62.41,1252949
2025-03-05,62.21,62.74,62.21,62.21,9114270
2025-03-06,62.54,63.01,62.34,62.54,11797145
2025-03-07,62.61,63.75,62.54,63.61,16014476
2025-03-10,64.48,65.15,64.28,64.75,13303938
2025-03-11,64.21,64.75,63.95,64.75,7289428
2025-03-12,66.0,68.6,65.6,66.7,45488946
2025-03-13,67.2,67.2,65.2,65.5,18058220
2025-03-17,66.0,67.3,66.0,67.3,19787588
2025-03-19,67.2,67.2,66.5,66.5,11039697
2025-03-20,66.5,67.0,66.2,66.8,1693378
2025-03-21,67.0,67.0,66.0,66.0,6829492
2025-03-24,66.3,66.5,65.5,66.5,11899290
2025-03-25,66.5,66.6,66.2,66.2,4056200
2025-03-28,65.5,65.7,64.8,64.8,8253000
2025-03-31,64.7,65.2,64.0,64.0,3543800
2025-04-01,64.7,65.3,64.0,64.5,6860800
2025-04-02,65.0,66.0,64.6,64.8,11653500
2025-04-03,64.0,64.4,60.3,60.3,9806100
2025-04-09,52.0,59.7,52.0,52.5,8995800
2025-04-10,56.1,56.1,56.1,56.1,697600
2025-04-11,59.8,59.9,58.0,59.8,24178500
2025-04-14,60.0,60.0,58.7,59.3,10858500
2025-04-15,59.1,60.9,58.3,60.0,39431700
2025-04-17,59.3,59.3,58.1,58.1,6303600
2025-04-21,58.5,58.9,58.1,58.2,1290500
2025-04-22,58.1,58.8,54.7,58.5,15402800
2025-04-23,59.4,59.4,58.0,58.0,9643500
2025-04-24,58.2,58.6,58.0,58.2,1861200
2025-04-29,57.7,58.5,57.3,57.3,7296600
2025-05-05,57.5,58.0,57.0,57.1,2101500
2025-05-06,57.3,58.0,57.0,57.0,5985800
2025-05-07,57.1,57.5,57.0,57.0,4830800
2025-05-08,57.4,57.7,56.9,57.1,6044600
2025-05-09,57.3,57.6,56.6,56.6,29137000
2025-05-12,57.0,57.3,56.2,56.6,17977500
2025-05-13,57.1,57.3,56.6,56.8,7392600
2025-05-15,59.3,59.8,58.7,58.7,8070600
2025-05-16,58.8,59.0,57.5,57.5,66918400
2025-05-19,57.4,57.6,57.0,57.0,4784400
2025-05-20,57.0,57.4,56.8,57.1,3867000
2025-05-21,57.5,57.9,57.0,57.1,5161800
2025-05-22,57.1,57.4,56.9,56.9,3694300
2025-05-23,56.9,57.5,56.7,56.8,3546500
2025-05-26,56.9,57.0,56.0,57.0,4728300
2025-05-27,56.8,57.2,56.7,56.8,5548900
2025-05-28,57.1,57.6,56.8,56.8,19800800
2025-06-03,56.7,56.9,56.4,56.8,20184000
2025-06-04,56.9,57.0,56.5,56.6,2690500
2025-06-05,56.7,56.8,56.3,56.3,16698600
2025-06-06,56.3,56.6,56.1,56.1,2531900
2025-06-11,56.2,56.2,55.7,55.7,4591600
2025-06-12,56.0,56.1,55.7,56.0,2560800
2025-06-13,55.9,57.1,55.6,56.2,5364900
2025-06-16,56.2,56.7,56.2,56.6,13009800
2025-06-17,56.9,57.5,56.8,57.2,20639200
2025-06-18,57.2,57.3,56.5,56.7,10263300
2025-06-19,56.7,57.0,56.5,56.6,4737400
2025-06-20,56.7,57.2,56.5,57.1,13773000
2025-06-23,56.7,56.9,56.5,56.6,2480600
2025-06-24,56.9,57.1,56.6,56.6,7015200
